Customer_ID,Sex,Earnings,Region_Code,Marital Status,State_of_Origin,Customer_Worth,Customer_Reply,Plan,Certification,Effective To Date,Status_of_Employment,Premium_Auto_per_Month,Total Claim Amount,Vehicle Class,Vehicle Size,Months Since Last Claim,Months Since Policy Inception,Counts_of_Open_Complaints,No_Of_POlicy,kind_of_policy,Active_Policy,Sales Channel,Best_Offer
Customer_4807,Male,0,Suburban,Single,Kano,6164.369756,Not_interested,Silver,O_Level,1/23/11,Not_employed,178,941.347502,Four-Door Car,Medsize,4,24,0,4,Personal,P_L2,Agent,0
Customer_2410,Female,152896,Suburban,Married,Lagos,5113.304579,Not_interested,Bronze,O_Level,2/13/11,Fully_Employed,126,302.4,Four-Door Car,Medsize,9,13,0,3,Personal,P_L3,Web,2
Customer_4507,Male,182536,Urban,Married,Enugu,18506.2801,Not_interested,Silver,Second_Degree,2/2/2011,Fully_Employed,458,737.737825,Luxury Car,Small,32,62,0,5,Corporate,C_L2,Agent,1
Customer_7248,Female,178316,Urban,Single,Imo,5351.996572,Not_interested,Bronze,HND,4/1/2011,Fully_Employed,134,272.195232,Four-Door Car,Medsize,34,71,0,6,Personal,P_L2,Branch,0
Customer_3982,Female,67764,Rural,Married,Imo,9120.928908,Not_interested,Bronze,O_Level,2/16/11,Fully_Employed,228,272.835064,SUV,Medsize,22,39,0,6,Personal,P_L2,Branch,2
Customer_146,Female,0,Suburban,Married,Lagos,7930.829252,Not_interested,Bronze,HND,1/30/11,Not_employed,144,345.6,Four-Door Car,Medsize,7,75,0,2,Corporate,C_L3,Call Center,0
Customer_5500,Male,0,Suburban,Divorced,Imo,4969.044248,Not_interested,Bronze,First_Degree,1/29/11,Not_employed,146,359.35328,Four-Door Car,Small,34,2,0,4,Corporate,C_L3,Branch,1
Customer_2294,Male,96516,Suburban,Married,Kano,30063.69259,Not_interested,Silver,O_Level,1/29/11,Fully_Employed,498,1195.2,Luxury Car,Medsize,12,86,0,2,Personal,P_L1,Branch,0
Customer_7422,Female,163076,Urban,Divorced,Abuja,2667.737082,Not_interested,Bronze,First_Degree,1/19/11,Fully_Employed,132,272.844816,Four-Door Car,Small,3,46,0,1,Personal,P_L1,Call Center,3
Customer_3611,Male,99078,Urban,Single,Abuja,6033.518652,Not_interested,Silver,HND,7/2/2011,Fully_Employed,158,286.938064,Two-Door Car,Medsize,15,83,0,5,Personal,P_L3,Agent,1
Customer_1736,Male,35874,Suburban,Single,Abuja,6798.844769,Not_interested,Bronze,HND,1/19/11,On_Leave,130,312.0,Two-Door Car,Medsize,1,27,0,2,Personal,P_L3,Branch,0
Customer_6328,Male,0,Suburban,Married,Imo,2418.479564,Not_interested,Bronze,First_Degree,11/2/2011,Not_employed,136,436.411688,Two-Door Car,Medsize,13,93,0,1,Personal,P_L3,Branch,0
Customer_114,Male,130392,Suburban,Married,Kano,24086.5352,Not_interested,Bronze,O_Level,2/2/2011,Fully_Employed,134,396.082036,Four-Door Car,Medsize,0,54,0,2,Personal,P_L2,Branch,3
Customer_7976,Male,66274,Suburban,Single,Lagos,5646.474853,Not_interested,Bronze,First_Degree,9/2/2011,Fully_Employed,148,472.500375,Two-Door Car,Medsize,16,8,0,4,Personal,P_L2,Web,2
Customer_5417,Female,131454,Urban,Married,Lagos,10863.515,Not_interested,Silver,Second_Degree,1/22/11,Fully_Employed,268,363.995013,SUV,Medsize,14,15,0,6,Corporate,C_L2,Agent,0
Customer_498,Male,73266,Suburban,Single,Enugu,3759.804716,Not_interested,Silver,PHD,1/28/11,Fully_Employed,192,460.8,Four-Door Car,Medsize,20,61,2,1,Personal,P_L2,Call Center,1
Customer_720,Male,101886,Suburban,Divorced,Lagos,5491.214062,Not_interested,Silver,HND,10/1/2011,Fully_Employed,278,667.2,SUV,Medsize,18,14,0,1,Special,S_L2,Branch,0
Customer_5938,Male,146336,Suburban,Married,Lagos,5641.941974,Interested,Bronze,O_Level,10/1/2011,Fully_Employed,140,425.800112,Four-Door Car,Medsize,21,50,0,3,Special,S_L3,Agent,1
Customer_3089,Female,197360,Suburban,Single,Abuja,2830.095211,Not_interested,Bronze,O_Level,1/19/11,Fully_Employed,144,345.6,Four-Door Car,Medsize,27,38,4,1,Personal,P_L3,Call Center,1
Customer_5974,Female,0,Suburban,Married,Lagos,9904.392683,Not_interested,Silver,First_Degree,10/2/2011,Not_employed,266,945.169882,SUV,Medsize,4,58,0,8,Personal,P_L2,Call Center,0
Customer_6555,Female,26100,Suburban,Married,Enugu,8081.833042,Not_interested,Bronze,O_Level,2/2/2011,Disabled,204,734.4,SUV,Medsize,1,77,0,6,Personal,P_L1,Agent,0
Customer_5377,Male,0,Suburban,Single,Abuja,4413.65582,Not_interested,Bronze,HND,1/17/11,Not_employed,124,446.4,Two-Door Car,Medsize,20,88,0,6,Personal,P_L3,Call Center,0
Customer_596,Female,71790,Urban,Married,Abuja,2910.875917,Not_interested,Bronze,HND,1/29/11,Fully_Employed,146,312.921256,Four-Door Car,Medsize,11,51,0,1,Personal,P_L3,Agent,1
Customer_8296,Female,50814,Urban,Divorced,Abuja,3638.561567,Not_interested,Silver,First_Degree,1/23/11,On_Leave,196,284.239719,Four-Door Car,Medsize,2,88,0,1,Personal,P_L1,Branch,0
Customer_5041,Female,0,Suburban,Single,Lagos,19047.50012,Not_interested,Bronze,First_Degree,1/24/11,Not_employed,122,439.2,Four-Door Car,Small,2,61,0,2,Personal,P_L2,Agent,0
Customer_1647,Female,115174,Urban,Divorced,Enugu,5420.152088,Not_interested,Bronze,HND,10/2/2011,Fully_Employed,136,257.090387,Four-Door Car,Medsize,4,83,0,7,Personal,P_L2,Agent,2
Customer_7163,Male,84494,Suburban,Divorced,Lagos,2881.505701,Not_interested,Bronze,HND,1/28/11,Fully_Employed,148,355.2,Two-Door Car,Small,4,52,0,1,Personal,P_L3,Web,2
Customer_2700,Male,40092,Suburban,Married,Lagos,6768.558551,Not_interested,Silver,HND,2/24/11,Fully_Employed,174,417.6,Two-Door Car,Medsize,15,59,0,3,Personal,P_L2,Web,2
Customer_6128,Male,0,Suburban,Single,Lagos,7756.666388,Not_interested,Bronze,HND,2/22/11,Not_employed,234,918.655051,SUV,Medsize,2,36,0,3,Corporate,C_L3,Agent,2
Customer_1700,Female,119296,Suburban,Married,Abuja,7922.28288,Not_interested,Bronze,O_Level,8/2/2011,Fully_Employed,132,316.8,Four-Door Car,Medsize,20,72,0,2,Personal,P_L3,Agent,2
Customer_8122,Female,60190,Suburban,Married,Imo,21742.02913,Not_interested,Silver,O_Level,3/1/2011,Fully_Employed,272,652.8,SUV,Medsize,0,94,0,2,Personal,P_L3,Web,0
Customer_5968,Male,187744,Urban,Married,Imo,5139.349322,Not_interested,Bronze,O_Level,2/25/11,Fully_Employed,128,206.495442,Four-Door Car,Medsize,23,6,0,6,Personal,P_L3,Web,3
Customer_4901,Male,57012,Suburban,Married,Kano,4091.429492,Not_interested,Bronze,HND,2/24/11,Fully_Employed,208,499.2,SUV,Small,27,37,0,1,Personal,P_L1,Agent,1
Customer_2942,Female,0,Suburban,Single,Imo,9577.7578,Not_interested,Silver,HND,6/2/2011,Not_employed,176,633.6,Four-Door Car,Medsize,3,64,0,2,Personal,P_L3,Web,3
Customer_5327,Female,122292,Urban,Married,Abuja,5261.444853,Not_interested,Bronze,HND,6/1/2011,Fully_Employed,130,273.018929,Four-Door Car,Medsize,7,68,0,6,Personal,P_L3,Branch,1
Customer_86,Male,46182,Suburban,Married,Lagos,5928.729379,Interested,Silver,HND,1/25/11,In_Retirement,192,460.8,Four-Door Car,Medsize,28,90,10,5,Personal,P_L1,Agent,0
Customer_2308,Female,71968,Rural,Married,Kano,5041.869278,Not_interested,Silver,Second_Degree,4/2/2011,Fully_Employed,256,275.577631,SUV,Medsize,7,68,6,1,Personal,P_L3,Call Center,1
Customer_2677,Male,0,Suburban,Married,Imo,6034.737631,Not_interested,Silver,HND,4/2/2011,Not_employed,172,412.8,Two-Door Car,Medsize,4,56,0,8,Personal,P_L3,Web,1
Customer_6803,Male,124554,Rural,Single,Imo,8839.334639,Not_interested,Bronze,Second_Degree,2/17/11,Fully_Employed,226,249.799752,SUV,Medsize,9,68,0,8,Corporate,C_L3,Call Center,2
Customer_6388,Male,0,Suburban,Single,Abuja,6741.316292,Not_interested,Silver,O_Level,1/18/11,Not_employed,192,1012.030163,Four-Door Car,Small,16,43,0,7,Personal,P_L3,Agent,0
Customer_2594,Female,40788,Urban,Married,Enugu,4383.880534,Not_interested,Gold,HND,1/1/2011,On_Leave,230,508.614758,Two-Door Car,Medsize,28,84,0,1,Personal,P_L3,Branch,0
Customer_4861,Female,199606,Urban,Married,Abuja,8571.422637,Not_interested,Bronze,First_Degree,10/1/2011,Fully_Employed,142,189.143402,Four-Door Car,Small,1,67,0,2,Personal,P_L2,Call Center,1
Customer_1029,Female,53786,Rural,Married,Lagos,5416.61734,Not_interested,Bronze,O_Level,2/19/11,Fully_Employed,136,68.226001,Four-Door Car,Medsize,1,31,0,5,Personal,P_L3,Agent,3
Customer_136,Female,161072,Rural,Married,Abuja,9620.310865,Not_interested,Bronze,O_Level,11/1/2011,Fully_Employed,238,53.798708,Sports Car,Medsize,5,83,0,3,Special,S_L2,Branch,0
Customer_5650,Male,112450,Suburban,Divorced,Lagos,7598.143777,Not_interested,Silver,HND,6/1/2011,Fully_Employed,194,465.6,Four-Door Car,Small,10,95,0,3,Personal,P_L2,Agent,0
Customer_5081,Male,0,Suburban,Single,Abuja,2144.892273,Not_interested,Bronze,First_Degree,1/23/11,Not_employed,130,686.774939,Two-Door Car,Medsize,3,71,0,1,Corporate,C_L1,Web,3
Customer_7958,Female,20194,Rural,Married,Imo,4214.8026,Not_interested,Gold,HND,1/1/2011,Disabled,220,218.635593,Four-Door Car,Medsize,17,69,0,1,Personal,P_L1,Web,0
Customer_4409,Female,0,Suburban,Single,Lagos,4976.235309,Not_interested,Bronze,O_Level,3/2/2011,Not_employed,140,336.0,Four-Door Car,Medsize,18,74,0,3,Personal,P_L1,Call Center,0
Customer_1200,Female,45410,Suburban,Divorced,Enugu,19162.98994,Interested,Silver,Second_Degree,2/20/11,Fully_Employed,478,1294.700423,Luxury SUV,Medsize,19,59,0,7,Personal,P_L1,Agent,1
Customer_8691,Male,171020,Suburban,Married,Lagos,6008.211611,Not_interested,Bronze,O_Level,10/2/2011,Fully_Employed,148,355.2,Four-Door Car,Small,19,68,0,4,Corporate,C_L3,Agent,0
Customer_6947,Male,87440,Suburban,Single,Enugu,13450.80973,Not_interested,Bronze,First_Degree,10/1/2011,Fully_Employed,234,561.6,SUV,Medsize,5,90,2,2,Personal,P_L3,Branch,0
Customer_566,Male,133678,Suburban,Single,Lagos,5991.773931,Interested,Gold,HND,1/19/11,Fully_Employed,308,739.2,Sports Car,Medsize,33,24,0,1,Personal,P_L3,Branch,1
Customer_6006,Female,0,Suburban,Married,Imo,8843.77038,Not_interested,Bronze,O_Level,12/1/2011,Not_employed,236,566.4,SUV,Small,12,45,0,3,Personal,P_L2,Agent,0
Customer_3927,Male,0,Suburban,Single,Lagos,7488.088015,Not_interested,Bronze,First_Degree,1/26/11,Not_employed,226,813.6,SUV,Medsize,33,18,0,4,Personal,P_L3,Call Center,3
Customer_5007,Female,0,Rural,Divorced,Abuja,6868.093807,Not_interested,Bronze,HND,2/19/11,Not_employed,128,40.44586,Two-Door Car,Medsize,18,59,0,2,Personal,P_L3,Agent,0
Customer_6271,Male,37330,Suburban,Divorced,Abuja,7253.331956,Not_interested,Bronze,First_Degree,1/28/11,Disabled,132,583.278307,Four-Door Car,Medsize,9,13,0,2,Personal,P_L3,Web,0
Customer_4685,Female,160960,Urban,Married,Imo,5793.610721,Not_interested,Bronze,HND,5/2/2011,Fully_Employed,144,242.842607,Four-Door Car,Medsize,6,55,0,7,Personal,P_L3,Agent,2
Customer_5434,Female,37286,Suburban,Married,Kano,9322.240511,Not_interested,Gold,First_Degree,2/24/11,On_Leave,238,571.2,Four-Door Car,Medsize,34,41,0,5,Corporate,C_L2,Agent,0
Customer_5400,Female,124240,Rural,Married,Abuja,5945.07303,Not_interested,Bronze,O_Level,7/1/2011,Fully_Employed,148,28.31732,Four-Door Car,Medsize,5,39,0,8,Corporate,C_L3,Agent,3
Customer_6907,Female,117160,Suburban,Married,Lagos,4881.442929,Not_interested,Bronze,First_Degree,2/25/11,Fully_Employed,122,292.8,Four-Door Car,Medsize,5,53,0,3,Personal,P_L3,Agent,0
Customer_2330,Male,0,Suburban,Single,Lagos,7638.279594,Not_interested,Gold,O_Level,5/1/2011,Not_employed,222,799.2,Two-Door Car,Small,30,86,0,3,Corporate,C_L3,Agent,1
Customer_3515,Female,67612,Urban,Divorced,Abuja,27791.69235,Interested,Silver,First_Degree,1/20/11,Fully_Employed,178,395.729716,Four-Door Car,Medsize,32,59,0,2,Corporate,C_L3,Web,1
Customer_2187,Female,0,Suburban,Single,Imo,6701.222525,Not_interested,Silver,First_Degree,1/13/11,Not_employed,198,699.67536,Four-Door Car,Medsize,21,35,2,4,Corporate,C_L1,Call Center,0
Customer_195,Female,63372,Suburban,Married,Kano,3276.194616,Not_interested,Silver,First_Degree,11/1/2011,Fully_Employed,162,430.994107,Four-Door Car,Small,11,33,0,1,Personal,P_L3,Agent,0
Customer_6113,Female,42412,Rural,Married,Lagos,16258.80661,Not_interested,Silver,O_Level,1/17/11,Fully_Employed,272,98.086192,Sports Car,Medsize,12,9,0,2,Corporate,C_L1,Branch,2
Customer_802,Female,128250,Urban,Married,Lagos,8648.504109,Interested,Bronze,O_Level,2/1/2011,Fully_Employed,216,369.818708,SUV,Large,3,44,0,3,Personal,P_L3,Branch,1
Customer_5262,Female,141042,Suburban,Married,Lagos,22764.21479,Not_interested,Bronze,First_Degree,2/26/11,Fully_Employed,126,302.4,Four-Door Car,Small,13,26,0,2,Corporate,C_L3,Agent,0
Customer_6522,Male,117458,Rural,Married,Lagos,2644.932059,Not_interested,Bronze,HND,1/20/11,Fully_Employed,136,94.845076,Four-Door Car,Medsize,2,67,4,1,Corporate,C_L3,Web,0
Customer_2068,Male,60732,Suburban,Single,Lagos,7706.95848,Not_interested,Bronze,O_Level,2/24/11,Fully_Employed,202,484.8,SUV,Medsize,25,13,4,3,Personal,P_L2,Branch,0
Customer_4779,Female,58320,Suburban,Single,Lagos,3353.567048,Not_interested,Silver,First_Degree,1/17/11,Fully_Employed,174,417.6,Two-Door Car,Medsize,25,62,0,1,Personal,P_L3,Branch,1
Customer_7786,Female,151268,Urban,Married,Lagos,13335.38849,Not_interested,Gold,First_Degree,1/22/11,Fully_Employed,220,432.805382,Two-Door Car,Medsize,13,52,0,2,Personal,P_L3,Agent,0
Customer_644,Male,111122,Urban,Divorced,Kano,7435.820995,Not_interested,Bronze,O_Level,1/29/11,Fully_Employed,126,227.872071,Four-Door Car,Medsize,2,79,0,2,Personal,P_L2,Call Center,0
Customer_8561,Female,52402,Rural,Married,Lagos,8898.500265,Not_interested,Bronze,O_Level,1/21/11,Fully_Employed,224,168.901895,SUV,Small,4,48,0,8,Personal,P_L2,Call Center,3
Customer_7609,Female,59468,Suburban,Divorced,Abuja,17210.05642,Not_interested,Bronze,O_Level,4/2/2011,Fully_Employed,126,649.83837,Two-Door Car,Medsize,12,86,0,2,Corporate,C_L2,Web,3
Customer_120,Male,0,Suburban,Married,Kano,2983.875575,Not_interested,Silver,HND,2/24/11,Not_employed,166,582.679087,Two-Door Car,Medsize,26,89,0,1,Personal,P_L2,Web,2
Customer_2981,Female,0,Suburban,Single,Lagos,10636.83711,Not_interested,Bronze,O_Level,8/2/2011,Not_employed,122,292.8,Two-Door Car,Medsize,35,71,0,2,Personal,P_L3,Agent,1
Customer_3074,Female,77368,Suburban,Married,Imo,5862.01804,Not_interested,Bronze,First_Degree,1/26/11,Fully_Employed,148,376.760016,Two-Door Car,Medsize,1,22,0,6,Personal,P_L3,Branch,2
Customer_8097,Female,77426,Suburban,Divorced,Imo,4836.710493,Interested,Bronze,HND,1/31/11,Fully_Employed,132,316.8,Four-Door Car,Medsize,31,69,8,6,Personal,P_L3,Call Center,1
Customer_3278,Male,0,Suburban,Single,Lagos,7220.085486,Not_interested,Bronze,HND,1/30/11,Not_employed,208,748.8,SUV,Small,29,4,0,3,Personal,P_L3,Call Center,2
Customer_2135,Female,0,Suburban,Single,Lagos,6083.048248,Not_interested,Silver,HND,1/31/11,Not_employed,164,393.6,Four-Door Car,Medsize,26,33,0,3,Personal,P_L3,Web,1
Customer_8420,Female,92420,Rural,Married,Abuja,3998.772165,Not_interested,Bronze,HND,5/2/2011,Fully_Employed,200,46.315771,SUV,Medsize,2,44,0,1,Personal,P_L3,Agent,0
Customer_134,Female,0,Suburban,Single,Imo,8028.379641,Not_interested,Bronze,O_Level,7/2/2011,Not_employed,148,532.8,Four-Door Car,Small,15,91,0,2,Corporate,C_L2,Web,0
Customer_6390,Male,88168,Urban,Married,Lagos,2876.074736,Not_interested,Bronze,PHD,2/14/11,Fully_Employed,144,243.598068,Four-Door Car,Large,26,87,0,1,Personal,P_L2,Agent,2
Customer_8802,Male,0,Suburban,Single,Lagos,9063.63365,Not_interested,Bronze,First_Degree,2/2/2011,Not_employed,130,413.288528,Four-Door Car,Small,19,87,0,2,Corporate,C_L2,Branch,0
Customer_2559,Female,185258,Rural,Single,Abuja,2844.025913,Not_interested,Bronze,PHD,1/26/11,Fully_Employed,144,60.845685,Four-Door Car,Medsize,22,1,6,1,Personal,P_L2,Call Center,1
Customer_62,Male,0,Suburban,Single,Abuja,3341.764873,Not_interested,Silver,First_Degree,1/15/11,Not_employed,188,863.327324,Two-Door Car,Small,20,53,0,1,Personal,P_L3,Agent,0
Customer_1358,Female,0,Suburban,Married,Abuja,2204.3352,Not_interested,Bronze,First_Degree,1/22/11,Not_employed,122,292.8,Two-Door Car,Medsize,2,34,2,1,Personal,P_L3,Call Center,0
Customer_7523,Female,0,Urban,Married,Abuja,15612.90065,Not_interested,Gold,Second_Degree,10/1/2011,Not_employed,238,439.352186,Four-Door Car,Medsize,3,52,10,2,Personal,P_L3,Branch,1
Customer_2467,Female,0,Suburban,Single,Imo,4576.547243,Not_interested,Bronze,HND,2/15/11,Not_employed,126,453.6,Four-Door Car,Small,3,5,0,6,Personal,P_L1,Agent,0
Customer_679,Male,87352,Suburban,Single,Enugu,5915.305869,Not_interested,Silver,First_Degree,1/23/11,Fully_Employed,152,364.8,Four-Door Car,Medsize,19,7,0,3,Personal,P_L3,Agent,0
Customer_8056,Male,0,Suburban,Single,Enugu,14839.50253,Not_interested,Bronze,O_Level,4/2/2011,Not_employed,140,712.619939,Four-Door Car,Medsize,18,46,0,2,Corporate,C_L1,Agent,0
Customer_741,Female,0,Rural,Married,Kano,4739.871725,Not_interested,Silver,HND,3/2/2011,Not_employed,260,23.820158,SUV,Medsize,0,93,0,1,Personal,P_L3,Branch,2
Customer_8989,Male,80308,Suburban,Married,Lagos,2700.048753,Not_interested,Bronze,Second_Degree,1/25/11,Fully_Employed,134,360.670642,Four-Door Car,Medsize,24,17,0,1,Corporate,C_L1,Branch,0
Customer_3641,Female,77384,Suburban,Married,Lagos,4093.934934,Not_interested,Gold,First_Degree,2/23/11,Fully_Employed,204,502.443591,Four-Door Car,Medsize,16,8,0,1,Personal,P_L3,Web,0
Customer_6906,Male,114270,Urban,Divorced,Lagos,4764.591249,Not_interested,Bronze,O_Level,6/1/2011,Fully_Employed,122,156.921247,Four-Door Car,Medsize,25,47,0,8,Corporate,C_L3,Branch,1
Customer_6718,Male,55362,Suburban,Married,Abuja,6059.07208,Interested,Silver,First_Degree,2/14/11,In_Retirement,166,398.4,Two-Door Car,Medsize,13,62,0,9,Personal,P_L3,Agent,1
Customer_3258,Female,103474,Suburban,Single,Imo,5600.00838,Not_interested,Bronze,HND,1/13/11,Fully_Employed,142,430.163277,Four-Door Car,Medsize,13,55,0,6,Personal,P_L1,Web,0
Customer_1873,Male,47330,Suburban,Married,Lagos,22660.53652,Interested,Bronze,First_Degree,1/25/11,In_Retirement,134,404.817249,Four-Door Car,Medsize,19,50,0,2,Personal,P_L2,Branch,0
Customer_2596,Female,0,Suburban,Single,Imo,4252.282624,Interested,Bronze,O_Level,1/18/11,Not_employed,122,292.8,Four-Door Car,Small,17,1,2,7,Personal,P_L2,Agent,0
Customer_1717,Male,180434,Suburban,Married,Abuja,5263.117506,Not_interested,Bronze,O_Level,1/13/11,Fully_Employed,132,316.8,Four-Door Car,Small,14,88,2,5,Personal,P_L1,Web,3
Customer_2912,Female,70022,Urban,Married,Abuja,5554.331515,Not_interested,Bronze,HND,2/28/11,Fully_Employed,140,215.728468,Four-Door Car,Large,7,91,0,8,Personal,P_L3,Call Center,3
Customer_2843,Female,0,Suburban,Single,Abuja,7489.744636,Not_interested,Bronze,HND,2/16/11,Not_employed,144,693.084662,Four-Door Car,Medsize,15,70,0,2,Personal,P_L2,Branch,1
Customer_4027,Male,0,Suburban,Divorced,Abuja,12287.0473,Not_interested,Bronze,O_Level,1/20/11,Not_employed,366,878.4,Luxury SUV,Small,29,65,4,7,Personal,P_L3,Call Center,0
Customer_7580,Female,38038,Suburban,Married,Enugu,6993.248087,Not_interested,Bronze,First_Degree,2/22/11,On_Leave,372,1003.050834,Luxury SUV,Medsize,7,46,0,1,Personal,P_L3,Branch,3
Customer_6642,Female,96192,Urban,Married,Imo,15741.92367,Not_interested,Silver,Second_Degree,2/22/11,Fully_Employed,262,450.090267,Sports Car,Medsize,10,3,0,2,Personal,P_L1,Call Center,1
Customer_6726,Male,62452,Suburban,Married,Abuja,14750.92373,Not_interested,Silver,O_Level,11/2/2011,Fully_Employed,186,446.4,Four-Door Car,Medsize,31,68,0,2,Personal,P_L2,Agent,0
Customer_489,Female,72436,Rural,Married,Abuja,2732.313804,Not_interested,Bronze,Second_Degree,3/1/2011,Fully_Employed,136,145.252168,Four-Door Car,Large,6,83,0,1,Personal,P_L1,Branch,2
Customer_493,Male,0,Suburban,Single,Imo,11539.50507,Not_interested,Silver,O_Level,1/21/11,Not_employed,172,619.2,Two-Door Car,Medsize,12,89,2,2,Corporate,C_L1,Agent,0
Customer_690,Female,107472,Rural,Married,Imo,8598.916624,Not_interested,Bronze,Second_Degree,1/31/11,Fully_Employed,142,169.287785,Two-Door Car,Medsize,2,20,0,2,Personal,P_L3,Web,3
Customer_3821,Male,52114,Suburban,Divorced,Imo,8511.850887,Interested,Bronze,Second_Degree,1/31/11,Disabled,148,523.888845,Four-Door Car,Small,3,63,0,2,Corporate,C_L3,Call Center,0
Customer_602,Male,135938,Urban,Married,Lagos,8854.688689,Not_interested,Bronze,First_Degree,5/2/2011,Fully_Employed,148,197.776009,Four-Door Car,Medsize,11,14,0,2,Personal,P_L3,Branch,2
Customer_1911,Female,0,Suburban,Married,Abuja,3166.494011,Not_interested,Silver,Second_Degree,4/1/2011,Not_employed,166,398.4,Four-Door Car,Medsize,20,32,0,1,Personal,P_L1,Call Center,1
Customer_6953,Male,62708,Suburban,Married,Abuja,8669.090494,Not_interested,Bronze,HND,9/1/2011,Fully_Employed,218,527.759702,SUV,Small,11,23,0,9,Personal,P_L3,Branch,2
Customer_5758,Female,178184,Rural,Divorced,Enugu,5385.670919,Not_interested,Bronze,HND,2/23/11,Fully_Employed,136,91.8198,Two-Door Car,Medsize,31,30,4,3,Personal,P_L3,Branch,0
Customer_8698,Female,172996,Rural,Married,Lagos,5895.368906,Not_interested,Bronze,First_Degree,1/22/11,Fully_Employed,148,8.529778,Two-Door Car,Medsize,13,13,2,5,Personal,P_L2,Agent,2
Customer_4765,Male,144422,Rural,Married,Abuja,2908.298309,Not_interested,Bronze,HND,6/1/2011,Fully_Employed,146,44.912125,Four-Door Car,Medsize,12,1,0,1,Personal,P_L3,Web,1
Customer_3757,Male,139618,Rural,Married,Lagos,2797.546288,Not_interested,Bronze,O_Level,9/1/2011,Fully_Employed,140,111.823103,Two-Door Car,Medsize,0,60,0,1,Personal,P_L1,Branch,1
Customer_2366,Male,119288,Suburban,Married,Enugu,3138.698216,Not_interested,Silver,HND,3/2/2011,Fully_Employed,158,379.2,Four-Door Car,Medsize,15,94,0,1,Corporate,C_L3,Agent,0
Customer_4370,Male,39588,Suburban,Married,Abuja,3796.964613,Not_interested,Gold,HND,2/22/11,In_Retirement,210,504.0,Four-Door Car,Medsize,1,78,0,1,Personal,P_L1,Call Center,3
Customer_7978,Female,89876,Suburban,Married,Lagos,7375.225991,Not_interested,Bronze,HND,1/1/2011,Fully_Employed,366,2069.309854,Luxury Car,Large,7,37,0,1,Personal,P_L3,Branch,1
Customer_8822,Female,0,Suburban,Single,Lagos,12853.42404,Not_interested,Bronze,O_Level,11/2/2011,Not_employed,372,1339.2,Luxury SUV,Small,11,31,0,8,Personal,P_L3,Branch,0
